Date,Track,Race Name,Race,MarketID,SelectionID,Number,Horse,Rank,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP
1/01/2024,Mornington,R2 1000m Mdn,2,223031105,56684994,1,City Hustler,3,0,22,1,4.7
1/01/2024,Mornington,R2 1000m Mdn,2,223031105,64343001,6,Credit Controller,4,0,17.94,0,4.17
1/01/2024,Mornington,R2 1000m Mdn,2,223031105,63798020,4,Global King,5,0,16.95,0,3.95
1/01/2024,Mornington,R3 1200m 3yo,3,223031112,59082979,8,Bright Luna,1,0,33.81,0,7
1/01/2024,Mornington,R3 1200m 3yo,3,223031112,64343013,11,Magic Defense,2,0,6.97,0,2.38
1/01/2024,Mornington,R3 1200m 3yo,3,223031112,64343012,10,Knucklebones,3,1,3.68,1,1.74
1/01/2024,Mornington,R3 1200m 3yo,3,223031112,64343008,3,Inexessive,4,0,24.36,1,5.76
1/01/2024,Mornington,R3 1200m 3yo,3,223031112,64343010,5,Max Rock,5,0,7.02,0,2.18
1/01/2024,Mornington,R4 1200m Mdn,4,223031119,47441317,2,Dakarai,1,1,1.73,1,1.18
1/01/2024,Mornington,R4 1200m Mdn,4,223031119,64343021,13,Voriah,2,0,13,1,2.82
1/01/2024,Mornington,R4 1200m Mdn,4,223031119,52148295,7,Three Dog Night,3,0,9.8,0,1.97
1/01/2024,Mornington,R4 1200m Mdn,4,223031119,2146644,11,Intoxication,4,0,18.76,0,3.53
1/01/2024,Mornington,R4 1200m Mdn,4,223031119,64343019,9,Treotto,5,0,14.5,0,3.19
1/01/2024,Mornington,R5 2025m Hcap,5,223031126,41930330,4,Ithacan,1,0,4.3,0,2.18
1/01/2024,Mornington,R5 2025m Hcap,5,223031126,43058886,6,La Gioia,2,0,3.04,0,1.74
1/01/2024,Mornington,R5 2025m Hcap,5,223031126,42916377,3,Halcyon East,3,0,7.4,1,3.17
1/01/2024,Mornington,R5 2025m Hcap,5,223031126,46055994,7,Chaichna,4,0,6.97,0,2.93
1/01/2024,Mornington,R5 2025m Hcap,5,223031126,48426511,8,Hallowed Ruby,5,1,30,1,11
1/01/2024,Mornington,R6 1000m Hcap,6,223031133,27542577,8,Chosen Blonde,1,0,6.4,0,2.72
1/01/2024,Mornington,R6 1000m Hcap,6,223031133,61894964,7,Zabeelist,2,0,1.91,0,1.36
1/01/2024,Mornington,R6 1000m Hcap,6,223031133,64343024,1,Graewazi,3,1,6,1,2.3
1/01/2024,Mornington,R6 1000m Hcap,6,223031133,27291153,9,Stirrup,4,,,,
1/01/2024,Mornington,R6 1000m Hcap,6,223031133,64343025,6,Moonlight Rustler,5,0,11.81,1,4.3
1/01/2024,Mornington,R7 1200m Hcap,7,223031140,45967629,1,Im Innocent,1,0,12,1,3.65
1/01/2024,Mornington,R7 1200m Hcap,7,223031140,64343027,4,Lidder Valley,2,0,2.94,1,1.45
1/01/2024,Mornington,R7 1200m Hcap,7,223031140,48672453,8,Oamanikka,3,0,23.64,0,4.82
1/01/2024,Mornington,R7 1200m Hcap,7,223031140,64343030,10,Shunme,4,0,25,0,6.2
1/01/2024,Mornington,R7 1200m Hcap,7,223031140,64343028,5,Sweet N Spicy,5,0,13.5,0,3.74
1/01/2024,Mornington,R8 1500m Hcap,8,223031147,63609253,7,Mootessa,1,0,4.58,1,2.1
1/01/2024,Mornington,R8 1500m Hcap,8,223031147,25099051,1,Antarctic Ocean,2,0,10.71,0,3.4
1/01/2024,Mornington,R8 1500m Hcap,8,223031147,42351353,13,Flying Witness,3,0,47.05,0,8.92
1/01/2024,Mornington,R8 1500m Hcap,8,223031147,64343033,4,Power Cable,4,0,6.57,0,2.07
1/01/2024,Mornington,R8 1500m Hcap,8,223031147,51052677,9,Tactfull,5,0,7.03,0,2.42
1/01/2024,Murray Bridge,R1 900m Mdn,1,223041239,4609832,2,The Sting,1,1,5.8,1,2.12
1/01/2024,Murray Bridge,R1 900m Mdn,1,223041239,64342956,16,Disco Dude,2,0,7.2,0,2.46
1/01/2024,Murray Bridge,R1 900m Mdn,1,223041239,64319051,12,Lunessa,3,0,3.35,0,1.68
1/01/2024,Murray Bridge,R1 900m Mdn,1,223041239,64342954,14,Ok Gerry,4,0,8.74,1,2.46
1/01/2024,Murray Bridge,R1 900m Mdn,1,223041239,59186843,5,Agressive Bee,5,0,6.6,1,2.26
1/01/2024,Murray Bridge,R2 1400m Mdn,2,223041245,54612496,3,Holmes,1,0,8.12,1,2.62
1/01/2024,Murray Bridge,R2 1400m Mdn,2,223041245,63893719,1,Chelsea Cube,2,1,2.38,1,1.38
1/01/2024,Murray Bridge,R2 1400m Mdn,2,223041245,64342961,11,Lunasha,3,0,10.7,0,2.51
1/01/2024,Murray Bridge,R2 1400m Mdn,2,223041245,62294297,9,Miss Vignette,4,0,7.01,0,2.04
1/01/2024,Murray Bridge,R2 1400m Mdn,2,223041245,64342960,8,Detoron,5,0,14.76,0,4.3
1/01/2024,Murray Bridge,R3 1400m Mdn,3,223041251,64342964,1,Corden,1,0,8.45,1,2.49
1/01/2024,Murray Bridge,R3 1400m Mdn,3,223041251,59453501,8,Ponty Well,2,0,8.8,1,2.26
1/01/2024,Murray Bridge,R3 1400m Mdn,3,223041251,11941329,3,Ludo,3,0,15.06,0,3.7
1/01/2024,Murray Bridge,R3 1400m Mdn,3,223041251,39969388,9,Pretentious Diva,4,0,3.55,0,1.48
1/01/2024,Murray Bridge,R3 1400m Mdn,3,223041251,64342968,12,Gumeracha Cracker,5,0,8.3,0,2.43
1/01/2024,Murray Bridge,R4 1200m Mdn,4,223041257,64342971,5,Moon Treaty,1,0,1.87,1,1.14
1/01/2024,Murray Bridge,R4 1200m Mdn,4,223041257,13159253,8,Sir Reginald,2,1,14.29,1,3.31
1/01/2024,Murray Bridge,R4 1200m Mdn,4,223041257,108929,4,Knight Dancer,3,0,5.38,1,1.69
1/01/2024,Murray Bridge,R4 1200m Mdn,4,223041257,64342969,2,Flying Assassin,4,0,13.09,0,2.95
1/01/2024,Murray Bridge,R4 1200m Mdn,4,223041257,64342972,6,Overstated,5,,,,
1/01/2024,Murray Bridge,R5 2000m CL1,5,223041263,63402164,5,Eight On The Dot,1,0,3.9,1,1.52
1/01/2024,Murray Bridge,R5 2000m CL1,5,223041263,846480,9,Ketchikan,2,0,7.2,0,2.16
1/01/2024,Murray Bridge,R5 2000m CL1,5,223041263,62788596,1,Back Me Up Benny,3,1,5.28,1,1.87
1/01/2024,Murray Bridge,R5 2000m CL1,5,223041263,61105119,3,Thats Unfortunate,4,0,19,0,4.87
1/01/2024,Murray Bridge,R5 2000m CL1,5,223041263,61791139,7,Jewel De Lune,5,0,3.75,0,1.52
1/01/2024,Murray Bridge,R6 1600m CL2,6,223041269,64342984,2,Second To Nun,1,1,3.06,1,1.37
1/01/2024,Murray Bridge,R6 1600m CL2,6,223041269,39379224,4,Cork Harbour,2,0,30,0,5.31
1/01/2024,Murray Bridge,R6 1600m CL2,6,223041269,64342983,1,Free Vino,3,0,3.1,1,1.4
1/01/2024,Murray Bridge,R6 1600m CL2,6,223041269,45942713,5,Sebrings Rose,4,0,15,0,3.17
1/01/2024,Murray Bridge,R6 1600m CL2,6,223041269,367927,6,Sadlers Song,5,0,4.67,1,1.5
1/01/2024,Murray Bridge,R7 1800m Hcap,7,223041275,50581113,8,Chosen Miss,1,0,14,0,3.8
1/01/2024,Murray Bridge,R7 1800m Hcap,7,223041275,15313724,5,Persian Empire,2,0,14.42,1,4.6
1/01/2024,Murray Bridge,R7 1800m Hcap,7,223041275,42483009,4,Dingabledinga,3,0,5.45,1,2.12
1/01/2024,Murray Bridge,R7 1800m Hcap,7,223041275,51936168,2,Lebanese Trader,4,0,11.5,0,3.25
1/01/2024,Murray Bridge,R7 1800m Hcap,7,223041275,39722840,12,Foraoise,5,0,30,0,7.8
1/01/2024,Murray Bridge,R8 1200m Hcap,8,223041281,51982367,8,Testa Dexta,1,0,13.5,0,3.52
1/01/2024,Murray Bridge,R8 1200m Hcap,8,223041281,27202684,4,Little Rich Boy,2,0,4.3,0,1.99
1/01/2024,Murray Bridge,R8 1200m Hcap,8,223041281,59620491,7,In The Darkness,3,1,5.4,1,2.26
1/01/2024,Murray Bridge,R8 1200m Hcap,8,223041281,64342985,9,Verzenay,4,0,26.56,0,8.01
1/01/2024,Murray Bridge,R8 1200m Hcap,8,223041281,58312645,13,Lady Tucan,5,0,50,0,11.5
1/01/2024,Terang,R1 1000m Mdn,1,223025740,51635911,2,Our Duke,1,0,20,0,4.4
1/01/2024,Terang,R1 1000m Mdn,1,223025740,62908029,4,Fleet Footed,2,0,7.52,0,2.3
1/01/2024,Terang,R1 1000m Mdn,1,223025740,64343214,10,Tornados Sister,3,1,2.88,1,1.38
1/01/2024,Terang,R1 1000m Mdn,1,223025740,40950716,3,Rock My Socks Off,4,0,8.94,1,2.53
1/01/2024,Terang,R1 1000m Mdn,1,223025740,24369070,1,Bloomin Crafty,5,0,134.43,0,18
1/01/2024,Terang,R2 1200m Mdn,2,223025747,64343220,4,Hell,1,0,1.53,1,1.14
1/01/2024,Terang,R2 1200m Mdn,2,223025747,51454699,9,Fortunate Gal,2,0,18.5,0,2.92
1/01/2024,Terang,R2 1200m Mdn,2,223025747,64343225,10,Makarska Sunset,3,0,26.06,0,4.09
1/01/2024,Terang,R2 1200m Mdn,2,223025747,64343221,5,Leo Davinci,4,0,25.97,0,4.31
1/01/2024,Terang,R2 1200m Mdn,2,223025747,64343224,8,Dalton Dancer,5,1,8.2,1,1.98
1/01/2024,Terang,R3 1400m Hcap,3,223025754,64343229,6,Bunjil,1,0,2.44,1,1.33
1/01/2024,Terang,R3 1400m Hcap,3,223025754,64318412,1,Lord Turnbury,2,0,9.2,0,2.37
1/01/2024,Terang,R3 1400m Hcap,3,223025754,55244288,4,Sandual,3,0,7.66,0,2.36
1/01/2024,Terang,R3 1400m Hcap,3,223025754,41060435,5,Tallandoon,4,0,65,0,12.11
1/01/2024,Terang,R3 1400m Hcap,3,223025754,13535935,11,Rebellious Lord,5,0,38,0,7.4
1/01/2024,Terang,R4 1400m Hcap,4,223025761,26310346,4,Via Capo,1,0,11,1,2.69
1/01/2024,Terang,R4 1400m Hcap,4,223025761,46603059,8,Fields Of Athenry,2,0,4.5,1,1.69
1/01/2024,Terang,R4 1400m Hcap,4,223025761,38285284,1,Bull Dust,3,0,7.4,0,2.35
1/01/2024,Terang,R4 1400m Hcap,4,223025761,64343232,5,Bingoesbang,4,0,14.5,0,3.63
1/01/2024,Terang,R4 1400m Hcap,4,223025761,51594294,11,Bajraktari,5,1,24.4,1,5.91
1/01/2024,Terang,R5 2150m Hcap,5,223025768,36228768,1,Jack Knows Best,1,0,4.59,1,1.76
1/01/2024,Terang,R5 2150m Hcap,5,223025768,63893911,5,Mister Businessman,2,0,11.5,0,3.25
1/01/2024,Terang,R5 2150m Hcap,5,223025768,5464207,3,French Moon,3,0,19.42,0,5.2
1/01/2024,Terang,R5 2150m Hcap,5,223025768,28414538,7,Takumi,4,0,6.47,1,2.18
1/01/2024,Terang,R5 2150m Hcap,5,223025768,63893831,2,Futile Resistance,5,0,9.35,0,2.86
1/01/2024,Terang,R6 1125m Hcap,6,223025775,28386284,6,A Good Yarn,1,0,12.42,0,3.4
1/01/2024,Terang,R6 1125m Hcap,6,223025775,26908969,5,Brazen Brando,2,0,11.79,0,3.2
1/01/2024,Terang,R6 1125m Hcap,6,223025775,48200997,3,Hooah Havana,3,1,2.96,1,1.57
1/01/2024,Terang,R6 1125m Hcap,6,223025775,44966286,1,Lumber Punk,4,0,8.8,1,2.42
1/01/2024,Terang,R6 1125m Hcap,6,223025775,28374083,10,Three Grand,5,0,11.82,0,3.65
1/01/2024,Terang,R7 1600m Hcap,7,223025782,52735358,3,Ohakune Carrot,1,0,4.9,1,1.78
1/01/2024,Terang,R7 1600m Hcap,7,223025782,36833789,4,Warlist,2,0,3.05,1,1.36
1/01/2024,Terang,R7 1600m Hcap,7,223025782,519462,8,Hampton Belle,3,0,27.13,0,5.42
1/01/2024,Terang,R7 1600m Hcap,7,223025782,64343239,2,Starwisp,4,1,4.78,1,1.6
1/01/2024,Terang,R7 1600m Hcap,7,223025782,22564793,7,Regal Effort,5,0,17,0,4.2
1/01/2024,Toowoomba,R1 1000m Mdn,1,223036901,64343847,10,Time To Launch,1,0,6.98,1,1.8
1/01/2024,Toowoomba,R1 1000m Mdn,1,223036901,64343848,11,Belegato,2,0,3.4,0,1.47
1/01/2024,Toowoomba,R1 1000m Mdn,1,223036901,64343845,6,Gold Dazzler,3,0,33.17,0,6
1/01/2024,Toowoomba,R1 1000m Mdn,1,223036901,64343849,12,Exclusive Drop,4,0,19.76,1,3.65
1/01/2024,Toowoomba,R1 1000m Mdn,1,223036901,64343851,14,Gypsy Power,5,0,127.09,0,15.5
1/01/2024,Toowoomba,R2 1300m Mdn,2,223036906,39968982,4,Ashmolean,1,0,5.04,0,1.64
1/01/2024,Toowoomba,R2 1300m Mdn,2,223036906,1344562,7,Unleash,2,0,2.79,1,1.34
1/01/2024,Toowoomba,R2 1300m Mdn,2,223036906,64343854,2,Picador,3,0,37.68,1,6.6
1/01/2024,Toowoomba,R2 1300m Mdn,2,223036906,1293295,5,Connections,4,0,81.68,0,13.5
1/01/2024,Toowoomba,R2 1300m Mdn,2,223036906,55132068,1,Blueprint,5,0,6.78,0,2.3
1/01/2024,Toowoomba,R3 1300m CL2,3,223036911,54212780,2,Union Spirit,1,0,3.98,0,1.45
1/01/2024,Toowoomba,R3 1300m CL2,3,223036911,54212780,2,Union Spirit,2,0,3.98,0,1.45
1/01/2024,Toowoomba,R3 1300m CL2,3,223036911,2260410,1,Ironside,3,0,9.82,0,3.04
1/01/2024,Toowoomba,R3 1300m CL2,3,223036911,2934883,6,Tattle,4,0,3.58,1,1.59
1/01/2024,Toowoomba,R3 1300m CL2,3,223036911,42333708,7,Zou Zouamore,5,0,13.58,0,3.55
1/01/2024,Toowoomba,R4 1625m Hcap,4,223036916,64343863,6,Guts N Glory,1,0,6,1,1.93
1/01/2024,Toowoomba,R4 1625m Hcap,4,223036916,47786875,7,Tuhinga,2,1,4.1,1,1.62
1/01/2024,Toowoomba,R4 1625m Hcap,4,223036916,39530111,14,Union Spirit,3,,,,
1/01/2024,Toowoomba,R4 1625m Hcap,4,223036916,54738195,11,Dazzling Flash,4,0,8.2,0,2.42
1/01/2024,Toowoomba,R4 1625m Hcap,4,223036916,39530111,14,Union Spirit,5,,,,
1/01/2024,Toowoomba,R5 1100m Hcap,5,223036921,58882529,3,Vonzither,1,0,3.8,0,1.61
1/01/2024,Toowoomba,R5 1100m Hcap,5,223036921,57916166,1,Flank Speed,2,0,5.85,1,1.84
1/01/2024,Toowoomba,R5 1100m Hcap,5,223036921,38779573,6,Winter Rain,3,0,5.36,0,2.04
1/01/2024,Toowoomba,R5 1100m Hcap,5,223036921,49118037,10,Seductive Spur,4,0,15.55,1,4.3
1/01/2024,Toowoomba,R5 1100m Hcap,5,223036921,55132093,11,Rowdash,5,1,9.87,1,3.01
1/01/2024,Toowoomba,R6 1200m Listed,6,223036926,26706425,1,Rothfire,1,1,1.85,1,1.23
1/01/2024,Toowoomba,R6 1200m Listed,6,223036926,46494974,2,All That Pizzazz,2,0,5.3,0,1.58
1/01/2024,Toowoomba,R6 1200m Listed,6,223036926,44562442,6,Steady Ready,3,0,14.05,1,3.3
1/01/2024,Toowoomba,R6 1200m Listed,6,223036926,35271484,5,Stuttering,4,0,47.85,0,9.36
1/01/2024,Toowoomba,R6 1200m Listed,6,223036926,43527422,4,Legal Esprit,5,0,15.14,0,2.89
1/01/2024,Toowoomba,R7 1200m Hcap,7,223036931,612083,2,Dont Stop,1,0,3.07,0,1.46
1/01/2024,Toowoomba,R7 1200m Hcap,7,223036931,40091918,1,Hot Spring Gold,2,0,12,0,3.2
1/01/2024,Toowoomba,R7 1200m Hcap,7,223036931,612083,2,Dont Stop,3,0,3.07,0,1.46
1/01/2024,Toowoomba,R7 1200m Hcap,7,223036931,64292695,9,The Tyler,4,0,34,1,8.2
1/01/2024,Toowoomba,R7 1200m Hcap,7,223036931,36514322,3,Montenegro Man,5,0,11,0,2.89
1/01/2024,Toowoomba,R8 1625m Hcap,8,223036936,49332771,1,Flop Turn River,1,0,7,1,2.1
1/01/2024,Toowoomba,R8 1625m Hcap,8,223036936,42023372,7,Await The Storm,2,0,5.3,0,2.06
1/01/2024,Toowoomba,R8 1625m Hcap,8,223036936,48458397,5,Bull Dimple Rum,3,0,4.8,0,1.87
1/01/2024,Toowoomba,R8 1625m Hcap,8,223036936,50560364,4,Midnight Gun,4,0,12.11,0,3.35
1/01/2024,Toowoomba,R8 1625m Hcap,8,223036936,64343866,9,Dane Ichi,5,0,30.86,0,7.4
2/01/2024,Rockhampton,R1 1100m Mdn,1,223077116,55243965,5,Divine Hunter,1,0,3.8,1,1.9
2/01/2024,Rockhampton,R1 1100m Mdn,1,223077116,56606187,8,Super Rooster,2,0,7.86,0,3.76
2/01/2024,Rockhampton,R1 1100m Mdn,1,223077116,58343754,7,Azure De Lago,3,1,16.32,1,5.66
2/01/2024,Rockhampton,R1 1100m Mdn,1,223077116,563027,3,Potestas,4,0,5.24,0,2.44
2/01/2024,Rockhampton,R1 1100m Mdn,1,223077116,49332725,2,Spot The Dot,5,0,3.42,0,1.91
2/01/2024,Rockhampton,R2 1500m Hcap,2,223077121,425662,2,Pepperdine,1,1,2.64,1,1.53
2/01/2024,Rockhampton,R2 1500m Hcap,2,223077121,3363744,6,Paramedic,2,0,6.3,0,2.8
2/01/2024,Rockhampton,R2 1500m Hcap,2,223077121,46675405,4,Islero,3,0,7.68,0,3.7
2/01/2024,Rockhampton,R2 1500m Hcap,2,223077121,36306504,1,Srini,4,0,10,1,4.3
2/01/2024,Rockhampton,R2 1500m Hcap,2,223077121,39575580,8,The Brumby,5,,,,
2/01/2024,Rockhampton,R3 1300m Hcap,3,223077126,36772730,3,Fighting Commando,1,1,5.74,,
2/01/2024,Rockhampton,R3 1300m Hcap,3,223077126,54174967,7,Tycoon Baby,2,0,2.48,,
2/01/2024,Rockhampton,R3 1300m Hcap,3,223077126,23036623,4,Jetski,3,0,16.89,,
2/01/2024,Rockhampton,R3 1300m Hcap,3,223077126,39990773,5,Media Empire,4,0,2.62,,
2/01/2024,Rockhampton,R4 1300m Hcap,4,223077131,56606188,1,Dollar Dollar,1,1,3.96,1,1.65
2/01/2024,Rockhampton,R4 1300m Hcap,4,223077131,51414190,6,Make It Flashy,2,0,8.99,0,2.87
2/01/2024,Rockhampton,R4 1300m Hcap,4,223077131,28719792,5,Kefalonia,3,0,13.6,0,3.32
2/01/2024,Rockhampton,R4 1300m Hcap,4,223077131,26677136,4,Diasonic,4,0,16.99,1,4.2
2/01/2024,Rockhampton,R4 1300m Hcap,4,223077131,46259914,2,Nic Me Some,5,0,6.87,0,2.28
2/01/2024,Rockhampton,R5 1050m CL3,5,223077136,46240149,4,Northern Pride,1,0,4.15,0,1.47
2/01/2024,Rockhampton,R5 1050m CL3,5,223077136,57883182,7,Tioga Pass,2,0,5.44,0,1.92
2/01/2024,Rockhampton,R5 1050m CL3,5,223077136,51032503,3,Mr Tangles,3,0,18.84,1,3.85
2/01/2024,Rockhampton,R5 1050m CL3,5,223077136,64367371,8,Fay Faye,4,1,3.57,1,1.58
2/01/2024,Rockhampton,R5 1050m CL3,5,223077136,58406846,5,Rubunkar,5,0,4.92,1,1.67
2/01/2024,Rockhampton,R6 1050m 3yo,6,223077141,50759013,1,Bush Diamond,1,0,3.12,1,1.47
2/01/2024,Rockhampton,R6 1050m 3yo,6,223077141,55818631,6,Tahkian Bubbles,2,0,4.68,1,1.71
2/01/2024,Rockhampton,R6 1050m 3yo,6,223077141,51759571,3,Dragons Snip,3,1,6.18,1,2.13
2/01/2024,Rockhampton,R6 1050m 3yo,6,223077141,50354284,4,Mishani Aviator,4,0,44.59,0,6.72
2/01/2024,Rockhampton,R6 1050m 3yo,6,223077141,2786986,5,Oovii,5,0,6.01,0,2.11
2/01/2024,Taree,R1 2000m Hcap,1,223077514,64367126,4,Jonny Be Swift,1,1,3.64,1,1.52
2/01/2024,Taree,R1 2000m Hcap,1,223077514,44160645,3,Bill Peyto,2,0,12,0,2.94
2/01/2024,Taree,R1 2000m Hcap,1,223077514,43377833,6,Seething Chuck,3,0,11.46,0,2.77
2/01/2024,Taree,R1 2000m Hcap,1,223077514,44389113,5,Curracabundi,4,0,13.85,0,3.5
2/01/2024,Taree,R1 2000m Hcap,1,223077514,9693606,7,Love Rules,5,0,3.56,0,1.6
2/01/2024,Taree,R2 1000m Mdn,2,223077519,44037961,1,Canny Prospect,1,0,2,1,1.19
2/01/2024,Taree,R2 1000m Mdn,2,223077519,64367130,6,Royal Radiance,2,1,5.5,1,1.59
2/01/2024,Taree,R2 1000m Mdn,2,223077519,64367135,11,Taken For Granted,3,0,15,1,2.9
2/01/2024,Taree,R2 1000m Mdn,2,223077519,1218862,3,Speedy Pete,4,0,13.88,0,3.15
2/01/2024,Taree,R2 1000m Mdn,2,223077519,64367136,12,Zonkas Princess,5,0,140,0,14.18
2/01/2024,Taree,R3 1000m Hcap,3,223077524,52696183,1,October Revolution,1,1,2.88,1,1.29
2/01/2024,Taree,R3 1000m Hcap,3,223077524,5849768,4,Napoli,2,0,14.46,0,3.88
2/01/2024,Taree,R3 1000m Hcap,3,223077524,42412307,2,Welloutofreach,3,0,15,1,3.95
2/01/2024,Taree,R3 1000m Hcap,3,223077524,2281130,6,Low Profile,4,0,5.7,1,2.13
2/01/2024,Taree,R3 1000m Hcap,3,223077524,54973779,3,Cavente,5,0,17.63,0,4.04
2/01/2024,Taree,R4 1250m Mdn,4,223077529,4199045,1,Shigeru,1,0,3.52,1,1.34
2/01/2024,Taree,R4 1250m Mdn,4,223077529,64367142,8,Sidenay,2,1,4.21,1,1.33
2/01/2024,Taree,R4 1250m Mdn,4,223077529,64367138,2,Awesome Tycoon,3,0,2.47,1,1.29
2/01/2024,Taree,R4 1250m Mdn,4,223077529,64367147,14,Ranhita,4,0,16.29,0,2.49
2/01/2024,Taree,R4 1250m Mdn,4,223077529,63893756,9,Joy The Quilter,5,0,18.62,0,3.41
2/01/2024,Taree,R5 1250m CL1,5,223077534,64367151,3,Threetimesalady,1,0,13.26,0,3.2
2/01/2024,Taree,R5 1250m CL1,5,223077534,39317276,10,Luck Aplenty,2,0,7.84,1,2.26
2/01/2024,Taree,R5 1250m CL1,5,223077534,50685437,4,Calamity Fox,3,0,4.5,0,1.71
2/01/2024,Taree,R5 1250m CL1,5,223077534,41223039,8,Thunder Rose,4,0,5.66,0,1.98
2/01/2024,Taree,R5 1250m CL1,5,223077534,45787449,2,Lensman,5,1,15,1,3.55
2/01/2024,Taree,R6 1600m Hcap,6,223077539,58176984,3,Oakfield Mamselle,1,1,1.69,1,1.13
2/01/2024,Taree,R6 1600m Hcap,6,223077539,64367154,4,Flying Step,2,0,6.6,1,1.68
2/01/2024,Taree,R6 1600m Hcap,6,223077539,9569007,1,Uncaged,3,0,13.15,1,2.48
2/01/2024,Taree,R6 1600m Hcap,6,223077539,40796292,8,Lucky Creed,4,0,14.97,0,2.62
2/01/2024,Taree,R6 1600m Hcap,6,223077539,50167796,2,Fastnet Angel,5,0,49.15,0,5.6
2/01/2024,Taree,R7 1300m Hcap,7,223077544,51759564,1,Imatruestar,1,0,7.33,1,2.5
2/01/2024,Taree,R7 1300m Hcap,7,223077544,2239497,8,Foolish,2,0,9.2,0,2.94
2/01/2024,Taree,R7 1300m Hcap,7,223077544,49087934,3,Jacenza,3,1,4.85,1,2.38
2/01/2024,Taree,R7 1300m Hcap,7,223077544,51636128,4,Agirlsbestfriend,4,0,11.53,0,3.25
2/01/2024,Taree,R7 1300m Hcap,7,223077544,41017679,5,Cabsav,5,0,6.83,1,2.58
2/01/2024,Wangaratta,R1 1100m 3yo,1,223077551,56357460,4,Silent Alert,1,0,5.29,1,1.68
2/01/2024,Wangaratta,R1 1100m 3yo,1,223077551,64367313,11,Sienna Clare,2,1,5.03,1,1.64
2/01/2024,Wangaratta,R1 1100m 3yo,1,223077551,64367309,6,The Cuban,3,,,,
2/01/2024,Wangaratta,R1 1100m 3yo,1,223077551,64367307,3,Rubology,4,0,2.3,1,1.31
2/01/2024,Wangaratta,R1 1100m 3yo,1,223077551,64367310,7,Toro De Carga,5,0,18.99,0,3.85
2/01/2024,Wangaratta,R2 1170m Mdn,2,223077558,64367323,17,Flick Roll,1,0,13,0,3.4
2/01/2024,Wangaratta,R2 1170m Mdn,2,223077558,64367316,6,Stubbyholler,2,0,3.43,1,1.51
2/01/2024,Wangaratta,R2 1170m Mdn,2,223077558,64367318,11,Bolsheviks,3,0,23.77,0,5.4
2/01/2024,Wangaratta,R2 1170m Mdn,2,223077558,64367320,13,Vancouver Rocks,4,0,3.76,1,1.84
2/01/2024,Wangaratta,R2 1170m Mdn,2,223077558,49145015,4,Pinnacle Rock,5,0,33.29,0,7.6
2/01/2024,Wangaratta,R3 1400m Mdn,3,223077565,64367330,12,Aerial Bay,1,1,2.92,1,1.57
2/01/2024,Wangaratta,R3 1400m Mdn,3,223077565,56606129,4,Itsukushima,2,0,6.05,1,2.05
2/01/2024,Wangaratta,R3 1400m Mdn,3,223077565,64367325,6,Dun With Roses,3,0,13.5,0,4.5
2/01/2024,Wangaratta,R3 1400m Mdn,3,223077565,64367334,16,Ashau Valley,4,0,11.81,1,3.07
2/01/2024,Wangaratta,R3 1400m Mdn,3,223077565,38338211,1,American Russ,5,0,47.82,0,9.8
2/01/2024,Wangaratta,R4 2000m Mdn,4,223077572,64367342,9,Slate Ripper,1,0,6.57,0,2.08
2/01/2024,Wangaratta,R4 2000m Mdn,4,223077572,61826362,10,Rhonda Vous,2,1,7.62,1,2.69
2/01/2024,Wangaratta,R4 2000m Mdn,4,223077572,62632423,7,My Roca Fella,3,0,4.86,1,1.71
2/01/2024,Wangaratta,R4 2000m Mdn,4,223077572,63123188,1,Henry Robin,4,0,3.86,1,1.66
2/01/2024,Wangaratta,R4 2000m Mdn,4,223077572,64367340,6,Knight Island,5,0,19.5,0,5.2
2/01/2024,Wangaratta,R5 1590m Hcap,5,223077579,45758737,2,Imasuperstar,1,0,5.85,0,2.21
2/01/2024,Wangaratta,R5 1590m Hcap,5,223077579,46495591,9,Sir Torobeel,2,0,3.21,0,1.56
2/01/2024,Wangaratta,R5 1590m Hcap,5,223077579,53371645,7,Hell Follows,3,0,7,0,2.42
2/01/2024,Wangaratta,R5 1590m Hcap,5,223077579,64367346,8,Bia Tinne,4,0,32.73,0,6.4
2/01/2024,Wangaratta,R5 1590m Hcap,5,223077579,41233728,1,Bangerang Redback,5,0,10.18,0,3.01
2/01/2024,Wangaratta,R6 1000m Hcap,6,223077586,64367351,1,Oh No Mikki,1,0,3.95,1,1.7
2/01/2024,Wangaratta,R6 1000m Hcap,6,223077586,64367352,6,Ruckman,2,0,7.49,1,2.42
2/01/2024,Wangaratta,R6 1000m Hcap,6,223077586,64367353,7,Divazou,3,0,4.25,0,2.14
2/01/2024,Wangaratta,R6 1000m Hcap,6,223077586,36023860,10,Redneck Princess,4,0,9.85,0,2.71
2/01/2024,Wangaratta,R6 1000m Hcap,6,223077586,62432984,3,Showies Best Shot,5,1,10.24,1,2.88
2/01/2024,Wangaratta,R7 1170m Hcap,7,223077593,56838041,8,Cobblestone Way,1,0,12.42,0,3.78
2/01/2024,Wangaratta,R7 1170m Hcap,7,223077593,58671910,10,Defence Force,2,0,100,1,18.5
2/01/2024,Wangaratta,R7 1170m Hcap,7,223077593,64367357,12,Long Lost Friend,3,0,11.5,0,3.19
